,parid,neighbourhood group,latitude,longitude,hotel_counts_per_neighbourhood_group
670,1008750067,Manhattan,40.737679,-73.986234,4528
671,1008730020,Manhattan,40.736098,-73.987215,4528
672,1008730001,Manhattan,40.736644,-73.988944,4528
673,1008690025,Manhattan,40.750652,-73.980052,4528
674,1008680064,Manhattan,40.751141,-73.981254,4528
675,1008680051,Manhattan,40.750636,-73.980063,4528
676,1008680036,Manhattan,40.74976,-73.979403,4528
677,1008680030,Manhattan,40.750004,-73.980435,4528
678,1008670055,Manhattan,40.750002,-73.981315,4528
679,1008670042,Manhattan,40.749461,-73.979619,4528
680,1008670020,Manhattan,40.749878,-73.981406,4528
681,1008391221,Manhattan,40.750864,-73.98439,4528
682,1008391220,Manhattan,40.750864,-73.98439,4528
683,1008391219,Manhattan,40.750864,-73.98439,4528
684,1008391218,Manhattan,40.750864,-73.98439,4528
685,1008370006,Manhattan,40.749986,-73.986159,4528
686,1008370001,Manhattan,40.750486,-73.987256,4528
687,1008361104,Manhattan,40.750316,-73.987379,4528
688,1008360065,Manhattan,40.749717,-73.985567,4528
689,1008340029,Manhattan,40.747466,-73.98621,4528
690,1008340016,Manhattan,40.747686,-73.98673,4528
691,1008340011,Manhattan,40.7484,-73.988144,4528
692,1008330049,Manhattan,40.747381,-73.986051,4528
693,1008330028,Manhattan,40.746956,-73.986917,4528
694,1008320066,Manhattan,40.747074,-73.988386,4528
695,1008320062,Manhattan,40.747123,-73.987361,4528
696,1008320049,Manhattan,40.746712,-73.986383,4528
697,1008320044,Manhattan,40.746286,-73.986142,4528
698,1008310068,Manhattan,40.746635,-73.988491,4528
699,1008310004,Manhattan,40.746893,-73.989888,4528
700,1008300073,Manhattan,40.746223,-73.989054,4528
701,1008300067,Manhattan,40.746149,-73.988877,4528
702,1008300054,Manhattan,40.745608,-73.988661,4528
703,1008300037,Manhattan,40.744821,-73.987207,4528
704,1008300024,Manhattan,40.7454,-73.988719,4528
705,1008300017,Manhattan,40.745474,-73.989148,4528
706,1008290050,Manhattan,40.744821,-73.988805,4528
707,1008290014,Manhattan,40.744821,-73.989527,4528
708,1008280053,Manhattan,40.74431,-73.988924,4528
709,1008280025,Manhattan,40.74391,-73.989,4528
710,1008260055,Manhattan,40.743333,-73.989885,4528
711,1008260024,Manhattan,40.742696,-73.990242,4528
712,1008370009,Manhattan,40.74992,-73.986004,4528
713,1008940071,Manhattan,40.749631,-73.97767,4528
714,1008370015,Manhattan,40.749766,-73.985636,4528
715,1008370072,Manhattan,40.750571,-73.985661,4528
716,1008391217,Manhattan,40.750864,-73.98439,4528
717,1008391216,Manhattan,40.750864,-73.98439,4528
718,1008391215,Manhattan,40.750864,-73.98439,4528
719,1008391214,Manhattan,40.750864,-73.98439,4528
720,1008391213,Manhattan,40.750864,-73.98439,4528
721,1008391212,Manhattan,40.750864,-73.98439,4528
722,1008391211,Manhattan,40.750864,-73.98439,4528
723,1008391210,Manhattan,40.750864,-73.98439,4528
724,1008391209,Manhattan,40.750864,-73.98439,4528
725,1008391208,Manhattan,40.750864,-73.98439,4528
726,1008391207,Manhattan,40.750864,-73.98439,4528
727,1008391206,Manhattan,40.750864,-73.98439,4528
728,1008391205,Manhattan,40.750864,-73.98439,4528
729,1008391204,Manhattan,40.750864,-73.98439,4528
730,1008391203,Manhattan,40.750864,-73.98439,4528
731,1008391202,Manhattan,40.750864,-73.98439,4528
732,1008391201,Manhattan,40.750864,-73.98439,4528
733,1008390067,Manhattan,40.751473,-73.983964,4528
734,1008390033,Manhattan,40.75065,-73.983881,4528
735,1008390027,Manhattan,40.750746,-73.984112,4528
736,1008390024,Manhattan,40.750826,-73.984296,4528
737,1008381202,Manhattan,40.751114,-73.985025,4528
738,1008381005,Manhattan,40.750038,-73.983409,4528
739,1008381004,Manhattan,40.750038,-73.983409,4528
740,1008380054,Manhattan,40.750559,-73.983708,4528
741,1008370078,Manhattan,40.750667,-73.985884,4528
742,1008370074,Manhattan,40.750604,-73.985736,4528
743,1008370067,Manhattan,40.750494,-73.985473,4528
744,1008121001,Manhattan,40.752465,-73.989544,4528
745,1008980016,Manhattan,40.734761,-73.984711,4528
746,1008950063,Manhattan,40.749952,-73.976519,4528
747,1010271196,Manhattan,40.764928,-73.980752,4528
748,1010271197,Manhattan,40.764928,-73.980752,4528
749,1010271198,Manhattan,40.764928,-73.980752,4528
750,1010271199,Manhattan,40.764928,-73.980752,4528
751,1010271200,Manhattan,40.764928,-73.980752,4528
752,1010271201,Manhattan,40.764928,-73.980752,4528
753,1010271202,Manhattan,40.764928,-73.980752,4528
754,1010271203,Manhattan,40.764928,-73.980752,4528
755,1010271204,Manhattan,40.764928,-73.980752,4528
756,1010271205,Manhattan,40.764928,-73.980752,4528
757,1010271206,Manhattan,40.764928,-73.980752,4528
758,1010271207,Manhattan,40.764928,-73.980752,4528
759,1010271208,Manhattan,40.764928,-73.980752,4528
760,1010271209,Manhattan,40.764928,-73.980752,4528
761,1010271210,Manhattan,40.764928,-73.980752,4528
762,1010271211,Manhattan,40.764928,-73.980752,4528
763,1010271212,Manhattan,40.764928,-73.980752,4528
764,1010271213,Manhattan,40.764928,-73.980752,4528
765,1010271214,Manhattan,40.764928,-73.980752,4528
766,1010271215,Manhattan,40.764928,-73.980752,4528
767,1010271216,Manhattan,40.764521,-73.980773,4528
768,1010271217,Manhattan,40.764521,-73.980773,4528
769,1010271218,Manhattan,40.764521,-73.980773,4528
770,1010271219,Manhattan,40.764521,-73.980773,4528
771,1010271220,Manhattan,40.764521,-73.980773,4528
772,1010271221,Manhattan,40.764521,-73.980773,4528
773,1010271222,Manhattan,40.764521,-73.980773,4528
774,1010271195,Manhattan,40.764928,-73.980752,4528
775,1010271194,Manhattan,40.764928,-73.980752,4528
776,1010271193,Manhattan,40.764928,-73.980752,4528
777,1010271192,Manhattan,40.764928,-73.980752,4528
778,1010271164,Manhattan,40.764928,-73.980752,4528
779,1010271165,Manhattan,40.764928,-73.980752,4528
780,1010271166,Manhattan,40.764928,-73.980752,4528
781,1010271167,Manhattan,40.764928,-73.980752,4528
782,1010271168,Manhattan,40.764928,-73.980752,4528
783,1010271169,Manhattan,40.764928,-73.980752,4528
784,1010271170,Manhattan,40.764928,-73.980752,4528
785,1010271171,Manhattan,40.764928,-73.980752,4528
786,1010271172,Manhattan,40.764928,-73.980752,4528
787,1010271173,Manhattan,40.764928,-73.980752,4528
788,1010271174,Manhattan,40.764928,-73.980752,4528
789,1010271175,Manhattan,40.764928,-73.980752,4528
790,1010271176,Manhattan,40.764928,-73.980752,4528
791,1010271223,Manhattan,40.764521,-73.980773,4528
792,1010271177,Manhattan,40.764928,-73.980752,4528
793,1010271179,Manhattan,40.764928,-73.980752,4528
794,1010271180,Manhattan,40.764928,-73.980752,4528
795,1010271181,Manhattan,40.764928,-73.980752,4528
796,1010271182,Manhattan,40.764928,-73.980752,4528
797,1010271183,Manhattan,40.764928,-73.980752,4528
798,1010271184,Manhattan,40.764928,-73.980752,4528
799,1010271185,Manhattan,40.764928,-73.980752,4528
800,1010271186,Manhattan,40.764928,-73.980752,4528
801,1010271187,Manhattan,40.764928,-73.980752,4528
802,1010271188,Manhattan,40.764928,-73.980752,4528
803,1010271189,Manhattan,40.764928,-73.980752,4528
804,1010271190,Manhattan,40.764928,-73.980752,4528
805,1010271191,Manhattan,40.764928,-73.980752,4528
806,1010271178,Manhattan,40.764928,-73.980752,4528
807,1010271163,Manhattan,40.764928,-73.980752,4528
808,1010271224,Manhattan,40.764521,-73.980773,4528
809,1010271226,Manhattan,40.764521,-73.980773,4528
810,1010271259,Manhattan,40.764521,-73.980773,4528
811,1010271260,Manhattan,40.764521,-73.980773,4528
812,1010271261,Manhattan,40.764521,-73.980773,4528
813,1010271262,Manhattan,40.764521,-73.980773,4528
814,1010271263,Manhattan,40.764521,-73.980773,4528
815,1010271264,Manhattan,40.764521,-73.980773,4528
816,1010271265,Manhattan,40.764521,-73.980773,4528
817,1010271266,Manhattan,40.764521,-73.980773,4528
818,1010271267,Manhattan,40.764521,-73.980773,4528
819,1010271268,Manhattan,40.764521,-73.980773,4528
820,1010271269,Manhattan,40.764521,-73.980773,4528
821,1010271270,Manhattan,40.764521,-73.980773,4528
822,1010271271,Manhattan,40.764521,-73.980773,4528
823,1010271272,Manhattan,40.764521,-73.980773,4528
824,1010271273,Manhattan,40.764521,-73.980773,4528
825,1010271274,Manhattan,40.764521,-73.980773,4528
826,1010271275,Manhattan,40.764521,-73.980773,4528
827,1010271276,Manhattan,40.764521,-73.980773,4528
828,1010271277,Manhattan,40.764521,-73.980773,4528
829,1010271278,Manhattan,40.764521,-73.980773,4528
830,1010271279,Manhattan,40.764521,-73.980773,4528
831,1010271280,Manhattan,40.764521,-73.980773,4528
832,1010271281,Manhattan,40.764521,-73.980773,4528
833,1010271282,Manhattan,40.764521,-73.980773,4528
834,1010271283,Manhattan,40.764521,-73.980773,4528
835,1010271284,Manhattan,40.764521,-73.980773,4528
836,1010271285,Manhattan,40.764521,-73.980773,4528
837,1010271258,Manhattan,40.764521,-73.980773,4528
838,1010271257,Manhattan,40.764521,-73.980773,4528
839,1010271256,Manhattan,40.764521,-73.980773,4528
840,1010271255,Manhattan,40.764521,-73.980773,4528
841,1010271227,Manhattan,40.764521,-73.980773,4528
842,1010271228,Manhattan,40.764521,-73.980773,4528
843,1010271229,Manhattan,40.764521,-73.980773,4528
844,1010271230,Manhattan,40.764521,-73.980773,4528
845,1010271231,Manhattan,40.764521,-73.980773,4528
846,1010271232,Manhattan,40.764521,-73.980773,4528
847,1010271233,Manhattan,40.764521,-73.980773,4528
848,1010271234,Manhattan,40.764521,-73.980773,4528
849,1010271235,Manhattan,40.764521,-73.980773,4528
850,1010271236,Manhattan,40.764521,-73.980773,4528
851,1010271237,Manhattan,40.764521,-73.980773,4528
852,1010271238,Manhattan,40.764521,-73.980773,4528
853,1010271239,Manhattan,40.764521,-73.980773,4528
854,1010271225,Manhattan,40.764521,-73.980773,4528
855,1010271240,Manhattan,40.764521,-73.980773,4528
856,1010271242,Manhattan,40.764521,-73.980773,4528
857,1010271243,Manhattan,40.764521,-73.980773,4528
858,1010271244,Manhattan,40.764521,-73.980773,4528
859,1010271245,Manhattan,40.764521,-73.980773,4528
860,1010271246,Manhattan,40.764521,-73.980773,4528
861,1010271247,Manhattan,40.764521,-73.980773,4528
862,1010271248,Manhattan,40.764521,-73.980773,4528
863,1010271249,Manhattan,40.764521,-73.980773,4528
864,1010271250,Manhattan,40.764521,-73.980773,4528
865,1010271251,Manhattan,40.764521,-73.980773,4528
866,1010271252,Manhattan,40.764521,-73.980773,4528
867,1010271253,Manhattan,40.764521,-73.980773,4528
868,1010271254,Manhattan,40.764521,-73.980773,4528
869,1010271241,Manhattan,40.764521,-73.980773,4528
870,1008950038,Manhattan,40.749318,-73.976873,4528
871,1010271162,Manhattan,40.764928,-73.980752,4528
872,1010271160,Manhattan,40.764928,-73.980752,4528
873,1009990046,Manhattan,40.758428,-73.982789,4528
874,1009990048,Manhattan,40.758461,-73.982869,4528
875,1009991001,Manhattan,40.759055,-73.98471,4528
876,1009991002,Manhattan,40.759055,-73.98471,4528
877,1009991003,Manhattan,40.759055,-73.98471,4528
878,1010000001,Manhattan,40.759293,-73.984543,4528
879,1010000007,Manhattan,40.758678,-73.983342,4528
880,1010000011,Manhattan,40.758577,-73.9831,4528
881,1010000055,Manhattan,40.759246,-73.982786,4528
882,1010010006,Manhattan,40.759277,-73.982814,4528
883,1010010055,Manhattan,40.759798,-73.982172,4528
884,1010031002,Manhattan,40.761431,-73.982142,4528
885,1010050001,Manhattan,40.762674,-73.982095,4528
886,1010061301,Manhattan,40.762218,-73.978742,4528
887,1010061302,Manhattan,40.762218,-73.978742,4528
888,1010061303,Manhattan,40.762218,-73.978742,4528
889,1010061304,Manhattan,40.762218,-73.978742,4528
890,1010061305,Manhattan,40.762218,-73.978742,4528
891,1010070005,Manhattan,40.763245,-73.980582,4528
892,1010070049,Manhattan,40.76358,-73.979474,4528
893,1010080001,Manhattan,40.764313,-73.980903,4528
894,1010080060,Manhattan,40.76456,-73.979867,4528
895,1010090019,Manhattan,40.764074,-73.978669,4528
896,1010090037,Manhattan,40.764455,-73.977532,4528
897,1010090044,Manhattan,40.764688,-73.978095,4528
898,1010100015,Manhattan,40.764705,-73.978084,4528
899,1010100029,Manhattan,40.764427,-73.977131,4528
900,1009990017,Manhattan,40.757811,-73.98323,4528
901,1009980047,Manhattan,40.757781,-73.983197,4528
902,1009980026,Manhattan,40.757026,-73.983291,4528
903,1009980023,Manhattan,40.757114,-73.983494,4528
904,1008950079,Manhattan,40.750402,-73.977591,4528
905,1008960001,Manhattan,40.733391,-73.987097,4528
906,1008960009,Manhattan,40.733106,-73.986711,4528
907,1008970012,Manhattan,40.733638,-73.985852,4528
908,1005560048,Manhattan,40.732491,-73.989428,4528
909,1009040010,Manhattan,40.738603,-73.982582,4528
910,1009050001,Manhattan,40.739586,-73.982589,4528
911,1009210006,Manhattan,40.732189,-73.984539,4528
912,1009210051,Manhattan,40.732592,-73.983417,4528
913,1009231002,Manhattan,40.73341,-73.980923,4528
914,1009290038,Manhattan,40.737826,-73.978717,4528
